OBJECTID	NAME	TYPE	OSM_ID	COMMUNE	SECTION	E1000	N1000	GZD	GRID100K	MGRS
1155	Nan Dupuy	suburb	616819884	PORT DE PAIX	AUBERT	27	6	18Q	YH	18Q YH 2706
860	Nan Figuier	hamlet	616680830	BELLE ANSE	BELAIR	11	19	18Q	ZF	18Q ZF 1119
1580	Nan Flore	hamlet	617859832	CAYES-JACMEL	RAVINE NORMANDE	71	20	18Q	YF	18Q YF 7120
868	Nan Fougere	hamlet	616680839	GRAND GOSIER	COLLINE DES CHAINES	90	16	19Q	AA	19Q AA 9016
1048	Nan Francois	hamlet	616782913	ANSE-A-GALET	PALMA	16	73	18Q	YF	18Q YF 1673
895	Nan Galette	hamlet	616680888	THIOTTE	THIOTTE	94	18	19Q	AA	19Q AA 9418
1573	Nan Galette	hamlet	617859824	CAYES-JACMEL	GAILLARD	76	23	18Q	YF	18Q YF 7623
1289	Nan Georees	village	617376328	ANSE-D'AINAULT	ILET A PIERRE JOSEPH	58	41	18Q	WF	18Q WF 5841
941	Nan Grand Bois	hamlet	616713830	POINTE A RAQUETTE	GROS MANGLE	90	92	18Q	XF	18Q XF 9092
1144	Nan Grie	hamlet	616813648	AQUIN	FRANGIPANE	6	15	18Q	YF	18Q YF 0615
306	Nan Gris	village	614695394	LA TORTUE	MARE ROUGE	25	16	18Q	YH	18Q YH 2516
1320	Nan Gris-Gris	village	617405032	LEOGANE	PARQUES	68	42	18Q	YF	18Q YF 6842
951	Nan Jesus	village	616721350	ANSE-A-GALET	GRAND LAGON	98	90	18Q	XF	18Q XF 9890
1463	Nan Joute	village	617807194	GRAND-GOAVE	TETE A BOUF	31	27	18Q	YF	18Q YF 3127
963	Nan Lavaud	village	616722112	ANSE-A-GALET	GRAND LAGON	12	84	18Q	YF	18Q YF 1284
794	Nan Macon	hamlet	616590935	ANSE-D'AINAULT	ILET A PIERRE JOSEPH	59	42	18Q	WF	18Q WF 5942
414	Nan Madeleine	village	615144561	PETION-VILLE	MONTAGNE NOIRE	84	43	18Q	YF	18Q YF 8443
906	Nan Mahol	hamlet	616680921	GRAND GOSIER	COLLINE DES CHAINES	94	19	19Q	AA	19Q AA 9419
394	Nan Maillon	village	615143420	PETION-VILLE	ETANG DU JONC	80	44	18Q	YF	18Q YF 8044
548	Nan Malgré	village	615880718	BELLE ANSE	CALLUMETTE	3	19	18Q	ZF	18Q ZF 0319
1592	Nan Man Four	hamlet	617863689	CAYES-JACMEL	GAILLARD	78	18	18Q	YF	18Q YF 7818
1050	Nan Mangol	hamlet	616782916	ANSE-A-GALET	PALMA	20	77	18Q	YF	18Q YF 2077
621	Nan Marais	village	615918629	MIREBALAIS	GASCOGNE	15	74	18Q	ZF	18Q ZF 1574
708	Nan Margot	locality	616555502	JACMEL	LA MONTAGNE	57	16	18Q	YF	18Q YF 5716
1308	Nan Melfi	village	617398419	LEOGANE	PARQUES	65	40	18Q	YF	18Q YF 6540
399	Nan Mely	village	615143475	PETION-VILLE	MONTAGNE NOIRE	84	44	18Q	YF	18Q YF 8444
892	Nan Mirliton	hamlet	616680878	THIOTTE	POT DE CHAMBRE	94	15	19Q	AA	19Q AA 9415
1061	Nan Molo	hamlet	616782927	ANSE-A-GALET	PALMA	24	76	18Q	YF	18Q YF 2476
259	Nan Noel	village	614614550	BELLE ANSE	BAIS D'ORANGE	95	21	18Q	YF	18Q YF 9521
837	Nan Pal	hamlet	616620858	CROIX-DES-BOUQUES	BELLE FONTAINE	14	34	18Q	ZF	18Q ZF 1434
819	Nan Pal	hamlet	616620763	BELLE ANSE	BAIS D'ORANGE	94	26	18Q	YF	18Q YF 9426
553	Nan Palmiste	village	615887551	BELLE ANSE	CORAIL LAMOTHE	8	21	18Q	ZF	18Q ZF 0821
1146	Nan Perdu	hamlet	616813650	AQUIN	FRANGIPANE	9	14	18Q	YF	18Q YF 0914
1352	Nan Perrine	village	617433520	PETIT-GOAVE	DES PLATONS	20	33	18Q	YF	18Q YF 2033
124	Nan Piguel	hamlet	613598065	GONAIVES	PONT TAMARIN	44	48	18Q	YG	18Q YG 4448
1614	Nan Piti	hamlet	617867677	JACMEL	HAUT COQ CHANTE	55	22	18Q	YF	18Q YF 5522
878	Nan Plaisir	hamlet	616680850	GRAND GOSIER	COLLINE DES CHAINES	90	19	19Q	AA	19Q AA 9019
1160	Nan Plaisir	hamlet	616855688	BELLE ANSE	MABRIOLE	97	23	18Q	YF	18Q YF 9723
1040	Nan Ploma	hamlet	616782904	ANSE-A-GALET	PICMY	26	75	18Q	YF	18Q YF 2675
1012	Nan Plume	hamlet	616777889	ANSE-A-GALET	GRANDE SOURCE	15	80	18Q	YF	18Q YF 1580
733	Nan Pola	hamlet	616580497	LES ANGLAIS	COSSE	83	27	18Q	WF	18Q WF 8327
862	Nan Poteau	hamlet	616680832	BELLE ANSE	PICHON	15	19	18Q	ZF	18Q ZF 1519
1501	Nan Pourri	village	617828895	MARIGOT	SAVANE DUBOIS	84	19	18Q	YF	18Q YF 8419
1700	Nan Ramier	hamlet	617881081	PETIT-GOAVE	DES PLATONS	17	23	18Q	YF	18Q YF 1723
822	Nan Ravine	hamlet	616620785	BELLE ANSE	CALLUMETTE	3	24	18Q	ZF	18Q ZF 0324
971	Nan Risque	village	616722121	ANSE-A-GALET	GRANDE SOURCE	15	83	18Q	YF	18Q YF 1583
782	Nan Roche	hamlet	616584935	PORT-A-PIMENT	PARICOT	1	22	18Q	XF	18Q XF 0122
1321	Nan Roche	village	617405033	CARREFOUR	COUPEAU	70	41	18Q	YF	18Q YF 7041
422	Nan Roseau	village	615145845	KENSCOFF	SOUCAILLES	84	40	18Q	YF	18Q YF 8440
735	Nan Saint	hamlet	616580499	LES ANGLAIS	COSSE	84	29	18Q	WF	18Q WF 8429
1694	Nan Saint Cloud	village	617880951	COTE-DE-FER	JAMAIS VU	12	22	18Q	YF	18Q YF 1222
686	Nan Saul	village	616390930	SAUT-D'EAU	MONTAGNE TERRIBLE	82	86	18Q	YF	18Q YF 8286
1424	Nan Sévré	hamlet	617745510	TIBURON	SEVRE	74	28	18Q	WF	18Q WF 7428
929	Nan Simbi	hamlet	616680964	GRAND GOSIER	COLLINE DES CHAINES	96	25	19Q	AA	19Q AA 9625
1333	Nan Sourran	village	617414079	CROIX-DES-BOUQUES	BELLE FONTAINE	96	34	18Q	YF	18Q YF 9634
1264	Nan Tampis	village	617306772	CARREFOUR	COUPEAU	69	40	18Q	YF	18Q YF 6940
871	Nan Tangas	hamlet	616680843	GRAND GOSIER	COLLINE DES CHAINES	92	17	19Q	AA	19Q AA 9217
956	Nan Ti Bois	hamlet	616721356	POINTE A RAQUETTE	TROU LOUIS	92	91	18Q	XF	18Q XF 9291
1351	Nan Troupeau	locality	617433473	PETIT-GOAVE	TROU CANARI	18	34	18Q	YF	18Q YF 1834
827	Nan Zaboca	hamlet	616620803	KENSCOFF	BELLE FONTAINE	91	34	18Q	YF	18Q YF 9134
815	Nan Zap	hamlet	616620754	MARIGOT	FOND JEAN-NOEL	92	25	18Q	YF	18Q YF 9225
944	Nan Zebre	village	616721341	ANSE-A-GALET	GRAND LAGON	6	89	18Q	YF	18Q YF 0689
780	Nan Zilé	hamlet	616584930	PORT-A-PIMENT	BALAIS	99	24	18Q	WF	18Q WF 9924
509	Nanraguette	suburb	615733105	DELMAS	VARREUX	82	56	18Q	YF	18Q YF 8256
955	Nanterretiste	village	616721355	POINTE A RAQUETTE	TROU LOUIS	91	90	18Q	XF	18Q XF 9190
34	National	fuel	375734729	LEOGANE	DESSSOURCES	50	47	18Q	YF	18Q YF 5047
311	National	fuel	616064941	LES CAYES	BOURDET	32	11	18Q	XF	18Q XF 3211
165	National Primary School (Girl)	school	48561430	FORT LIBERTE	DUMAS	2	76	19Q	BB	19Q BB 0276
522	National School	school	617332024	OUANAMINTHE	HAUT MARIBAHOUX	14	63	19Q	BB	19Q BB 1463
29	Nazon	suburb	613015945	PORT-AU-PRINCE	TURGEAU	83	52	18Q	YF	18Q YF 8352
626	Nepal FPU	un_facility	617924556	CAP HAITIEN	HAUT DU CAP	93	87	18Q	YG	18Q YG 9387
